GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
7,1024,9216,38912,3532,799.236274,TOPS,1.122996,1752176875302,3.402000,30,403.00,736.00,711.70
4,1024,9216,40960,3410,803.550323,TOPS,1.136563,1752176905061,3.433000,30,378.00,733.00,707.00
6,1024,9216,43008,3287,805.892164,TOPS,1.201031,1752176905441,3.460000,31,142.00,708.00,671.00
3,1024,9216,45056,3164,807.381974,TOPS,1.171868,1752176905928,3.484000,31,356.00,713.00,688.97
0,1024,9216,47104,3041,810.599810,TOPS,1.189295,1752176906275,3.459000,31,136.00,720.00,681.58
1,1024,9216,49152,2919,812.598683,TOPS,1.170790,1752176906753,3.447000,31,179.00,730.00,694.06
2,1024,9216,51200,2796,812.223562,TOPS,1.199385,1752176907462,3.466000,30,402.00,698.00,677.20
7,1024,9216,53248,2673,815.261248,TOPS,1.124917,1752176907605,3.420000,30,345.00,756.00,724.73
2,1024,9216,55296,2550,817.770144,TOPS,1.212175,1752176940409,3.367000,30,249.00,706.00,674.63
4,1024,9216,57344,2428,818.777256,TOPS,1.125915,1752176940790,3.319000,29,428.00,750.00,727.21
3,1024,9216,59392,2305,818.869595,TOPS,1.183696,1752176941350,3.271000,29,225.00,731.00,691.79
7,1024,9216,61440,2182,820.846277,TOPS,1.119676,1752176941831,3.192000,28,398.00,762.00,733.11
1,1024,9216,63488,2060,822.715215,TOPS,1.149220,1752176942258,3.091000,27,419.00,740.00,715.89
6,1024,9216,65536,1937,822.618303,TOPS,1.182432,1752176942703,3.008000,27,317.00,727.00,695.70
5,1024,10240,10240,7682,730.552786,TOPS,1.240053,1752176930377,2.539000,23,245.00,623.00,589.13
2,1024,10240,12288,7046,760.879733,TOPS,1.253963,1752176965526,2.625000,23,305.00,636.00,606.78
7,1024,10240,14336,6410,782.327788,TOPS,1.168892,1752176966183,2.708000,24,386.00,696.00,669.29
6,1024,10240,16384,5773,800.453704,TOPS,1.224403,1752176966662,2.707000,24,361.00,682.00,653.75
5,1024,10240,18432,5137,814.683378,TOPS,1.229506,1752176967144,2.653000,23,362.00,696.00,662.61
3,1024,10240,20480,4500,824.717226,TOPS,1.235105,1752176967661,2.530000,22,283.00,707.00,667.73
0,1024,10240,22528,4364,838.070576,TOPS,1.248912,1752176968112,2.623000,24,136.00,720.00,671.04
4,1024,10240,24576,4228,844.864488,TOPS,1.187007,1752176968682,2.754000,25,293.00,749.00,711.76
7,1024,10240,26624,4091,854.366985,TOPS,1.160131,1752176994878,2.838000,25,403.00,767.00,736.44
4,1024,10240,28672,3955,860.083261,TOPS,1.181238,1752176995363,2.933000,26,325.00,763.00,728.12
3,1024,10240,30720,3819,864.750636,TOPS,1.236736,1752176996040,3.013000,27,131.00,747.00,699.22
5,1024,10240,32768,3682,870.866418,TOPS,1.217875,1752176996553,3.060000,27,315.00,748.00,715.07
6,1024,10240,34816,3546,876.783486,TOPS,1.231074,1752176996942,3.112000,28,267.00,750.00,712.21
2,1024,10240,36864,3410,880.598281,TOPS,1.243976,1752176997482,3.147000,28,346.00,740.00,707.89
0,1024,10240,38912,3273,879.853475,TOPS,1.207942,1752176998047,3.190000,28,376.00,755.00,728.39
0,1024,10240,40960,3137,888.073864,TOPS,1.198593,1752177028259,3.153000,28,381.00,768.00,740.93
6,1024,10240,43008,3000,887.559282,TOPS,1.216317,1752177029157,3.193000,28,382.00,758.00,729.71
3,1024,10240,45056,2864,891.944635,TOPS,1.225265,1752177029474,3.168000,28,131.00,777.00,727.96
7,1024,10240,47104,2728,890.575913,TOPS,1.147279,1752177029807,3.149000,28,451.00,800.00,776.25
4,1024,10240,49152,2591,897.578325,TOPS,1.164008,1752177030397,3.104000,27,435.00,799.00,771.11
1,1024,10240,51200,2455,899.889620,TOPS,1.201695,1752177030886,3.035000,27,312.00,784.00,748.85
2,1024,10240,53248,2319,901.941484,TOPS,1.239935,1752177031545,2.970000,27,326.00,761.00,727.41
4,1024,10240,55296,2182,901.290206,TOPS,1.199130,1752177064927,2.913000,26,159.00,800.00,751.62
0,1024,10240,57344,2046,906.660249,TOPS,1.192848,1752177065725,2.802000,25,445.00,788.00,760.08
5,1024,10240,59392,1910,905.814010,TOPS,1.238804,1752177066215,2.725000,25,155.00,782.00,731.20
3,1024,10240,61440,1773,907.773707,TOPS,1.191085,1752177066746,2.608000,22,450.00,796.00,762.14
2,1024,10240,63488,1637,910.826639,TOPS,1.261847,1752177067465,2.473000,22,267.00,769.00,721.82
7,1024,10240,65536,1500,899.919083,TOPS,1.200324,1752177067969,2.366000,22,197.00,800.00,749.73
6,2048,1024,2048,32000,175.100156,TOPS,.709712,1752177051518,2.024000,18,186.00,255.00,246.72
6,2048,1024,4096,31334,231.130143,TOPS,.813609,1752177087535,2.843000,25,191.00,295.00,284.08
3,2048,1024,6144,30667,271.563236,TOPS,.895657,1752177087542,3.414000,30,201.00,314.00,303.20
1,2048,1024,8192,30000,294.036655,TOPS,.853690,1752177087676,3.934000,35,219.00,358.00,344.43
0,2048,1024,10240,27500,307.084821,TOPS,.877259,1752177087928,4.248000,38,201.00,360.00,350.05
5,2048,1024,12288,25000,314.223138,TOPS,.895605,1752177088082,4.494000,40,192.00,366.00,350.85
7,2048,1024,14336,22500,325.564858,TOPS,.859304,1752177088151,4.480000,39,242.00,389.00,378.87
2,2048,1024,16384,20000,326.289121,TOPS,.903547,1752177088352,4.541000,40,246.00,372.00,361.12
3,2048,1024,18432,19500,337.100403,TOPS,.986770,1752177110990,5.233000,47,149.00,353.00,341.62
6,2048,1024,20480,19000,340.129812,TOPS,.947753,1752177110990,5.566000,50,138.00,374.00,358.88
2,2048,1024,22528,16200,346.777655,TOPS,.960975,1752177111195,5.003000,44,203.00,371.00,360.86
0,2048,1024,24576,13400,348.665132,TOPS,.929848,1752177111362,4.435000,39,251.00,383.00,374.97
7,2048,1024,26624,11867,348.948720,TOPS,.908649,1752177111602,4.264000,38,245.00,395.00,384.03
1,2048,1024,28672,11600,352.502843,TOPS,.912983,1752177111633,4.373000,39,222.00,397.00,386.10
4,2048,1024,30720,11334,354.948039,TOPS,.925114,1752177111819,4.561000,41,135.00,398.00,383.68
7,2048,1024,32768,11067,354.365153,TOPS,.908745,1752177135577,4.739000,43,180.00,403.00,389.95
4,2048,1024,34816,10800,356.928444,TOPS,.916328,1752177135739,4.853000,44,148.00,404.00,389.52
1,2048,1024,36864,10534,359.108929,TOPS,.900699,1752177135672,4.918000,43,263.00,406.00,398.70
5,2048,1024,38912,10267,357.687885,TOPS,.938443,1752177135934,5.122000,46,169.00,394.00,381.15
3,2048,1024,40960,10000,359.543118,TOPS,.958935,1752177136088,5.207000,47,146.00,387.00,374.94
0,2048,1024,43008,9200,361.726062,TOPS,.916086,1752177136247,4.904000,43,234.00,404.00,394.86
6,2048,1024,45056,8400,361.848201,TOPS,.929293,1752177136445,4.725000,42,162.00,402.00,389.38
6,2048,1024,47104,7937,363.235071,TOPS,.920328,1752177161227,4.639000,41,244.00,404.00,394.68
3,2048,1024,49152,7810,362.042633,TOPS,.957075,1752177161559,4.817000,43,168.00,390.00,378.28
7,2048,1024,51200,7682,363.880977,TOPS,.894320,1752177161648,4.843000,43,214.00,417.00,406.88
2,2048,1024,53248,7555,364.600504,TOPS,.940637,1752177161784,4.920000,44,195.00,398.00,387.61
5,2048,1024,55296,7428,363.073472,TOPS,.924792,1752177162043,5.071000,45,212.00,403.00,392.60
4,2048,1024,57344,7300,365.509062,TOPS,.900069,1752177162147,5.135000,46,194.00,417.00,406.09
1,2048,1024,59392,7173,365.140417,TOPS,.901447,1752177162270,5.186000,47,146.00,419.00,405.06
1,2048,1024,61440,7046,366.588751,TOPS,.891422,1752177188276,5.190000,46,209.00,421.00,411.24
3,2048,1024,63488,6919,366.263322,TOPS,.946221,1752177188457,5.325000,48,131.00,399.00,387.08
2,2048,1024,65536,6791,367.584899,TOPS,.926419,1752177188529,5.322000,46,266.00,404.00,396.78
5,2048,2048,2048,31334,314.514253,TOPS,.979154,1752177184302,2.169000,19,165.00,342.00,321.21
0,2048,2048,4096,30000,446.902384,TOPS,1.077522,1752177184612,2.722000,24,214.00,451.00,414.75
7,2048,2048,6144,25000,506.223380,TOPS,1.084803,1752177184742,2.925000,26,232.00,498.00,466.65
4,2048,2048,8192,20000,566.690947,TOPS,1.120673,1752177185062,2.732000,24,273.00,535.00,505.67
4,2048,2048,10240,19000,583.041752,TOPS,1.127195,1752177211506,3.135000,28,240.00,551.00,517.25
6,2048,2048,12288,13400,615.006396,TOPS,1.174595,1752177211999,2.451000,22,178.00,561.00,523.59
3,2048,2048,14336,11600,632.100624,TOPS,1.173773,1752177212055,2.409000,21,301.00,566.00,538.52
7,2048,2048,16384,11067,655.737690,TOPS,1.187672,1752177212283,2.689000,24,311.00,597.00,552.12
0,2048,2048,18432,10534,666.386563,TOPS,1.244070,1752177212363,2.801000,26,142.00,573.00,535.65
2,2048,2048,20480,10000,671.359859,TOPS,1.253261,1752177212673,2.902000,26,284.00,561.00,535.69
5,2048,2048,22528,8400,682.967990,TOPS,1.229221,1752177212730,2.630000,23,318.00,579.00,555.61
6,2048,2048,24576,7810,682.920898,TOPS,1.227612,1752177234667,2.671000,23,276.00,584.00,556.30
5,2048,2048,26624,7555,693.465688,TOPS,1.223863,1752177234746,2.732000,24,321.00,590.00,566.62
0,2048,2048,28672,7300,697.903692,TOPS,1.203801,1752177234989,2.796000,24,316.00,606.00,579.75
4,2048,2048,30720,7046,702.270341,TOPS,1.185426,1752177235142,2.864000,26,228.00,625.00,592.42
1,2048,2048,32768,6791,704.928693,TOPS,1.212092,1752177235309,2.900000,26,141.00,619.00,581.58
3,2048,2048,34816,6537,705.174789,TOPS,1.216552,1752177235498,2.963000,26,212.00,611.00,579.65
7,2048,2048,36864,6282,709.880353,TOPS,1.151244,1752177235660,2.992000,26,365.00,640.00,616.62
1,2048,2048,38912,6028,714.027510,TOPS,1.172613,1752177258925,2.972000,26,321.00,634.00,608.92
7,2048,2048,40960,5773,708.846828,TOPS,1.176548,1752177258997,3.037000,27,140.00,645.00,602.48
6,2048,2048,43008,5519,717.763079,TOPS,1.183334,1752177259243,2.994000,27,308.00,632.00,606.56
0,2048,2048,45056,5264,717.045653,TOPS,1.169579,1752177259525,2.970000,26,369.00,636.00,613.08
2,2048,2048,47104,5010,718.455634,TOPS,1.212194,1752177259693,2.951000,26,338.00,614.00,592.69
3,2048,2048,49152,4755,716.385172,TOPS,1.169016,1752177259893,2.910000,26,363.00,638.00,612.81
4,2048,2048,51200,4500,723.402659,TOPS,1.159299,1752177260051,2.866000,26,263.00,657.00,624.00
7,2048,2048,53248,4446,724.794167,TOPS,1.135827,1752177284469,2.914000,26,321.00,668.00,638.12
3,2048,2048,55296,4391,724.663168,TOPS,1.191586,1752177284661,2.996000,27,233.00,639.00,608.15
5,2048,2048,57344,4337,724.514502,TOPS,1.193893,1752177284978,3.070000,27,255.00,639.00,606.85
6,2048,2048,59392,4282,725.134713,TOPS,1.177721,1752177285313,3.147000,28,302.00,641.00,615.71
2,2048,2048,61440,4228,729.232190,TOPS,1.213283,1752177285320,3.160000,28,245.00,630.00,601.04
0,2048,2048,63488,4173,729.931731,TOPS,1.189278,1752177285585,3.221000,29,159.00,652.00,613.76
1,2048,2048,65536,4119,731.247272,TOPS,1.175827,1752177285726,3.259000,29,135.00,660.00,621.90
7,2048,2048,67584,4064,731.706243,TOPS,1.144954,1752177311819,3.313000,30,135.00,682.00,639.07
3,2048,2048,69632,4010,730.098735,TOPS,1.163374,1752177312138,3.396000,30,363.00,647.00,627.57
1,2048,2048,71680,3955,733.835950,TOPS,1.142210,1752177312370,3.395000,30,359.00,664.00,642.47
5,2048,2048,73728,3900,734.432138,TOPS,1.169291,1752177312417,3.447000,30,314.00,651.00,628.10
6,2048,2048,75776,3846,732.016267,TOPS,1.154126,1752177312758,3.508000,31,343.00,655.00,634.26
4,2048,2048,77824,3791,735.871657,TOPS,1.128689,1752177312848,3.531000,31,323.00,676.00,651.97
0,2048,2048,79872,3737,736.009386,TOPS,1.156193,1752177313012,3.548000,31,282.00,661.00,636.58
1,2048,2048,81920,3682,737.492399,TOPS,1.149350,1752177340826,3.576000,32,270.00,667.00,641.66
3,2048,2048,83968,3628,736.259335,TOPS,1.155986,1752177341031,3.626000,32,331.00,659.00,636.91
0,2048,2048,86016,3573,737.971827,TOPS,1.154777,1752177341221,3.635000,32,284.00,663.00,639.06
5,2048,2048,88064,3519,737.570256,TOPS,1.156573,1752177341376,3.686000,32,384.00,656.00,637.72
2,2048,2048,90112,3464,738.861349,TOPS,1.209146,1752177341595,3.700000,33,149.00,644.00,611.06
4,2048,2048,92160,3410,736.295169,TOPS,1.121153,1752177341959,3.744000,33,362.00,677.00,656.73
6,2048,2048,94208,3355,737.533513,TOPS,1.165618,1752177341882,3.754000,34,173.00,663.00,632.74
6,2048,2048,96256,3300,738.982227,TOPS,1.148736,1752177371327,3.754000,33,323.00,666.00,643.30
5,2048,2048,98304,3246,740.818093,TOPS,1.156047,1752177371302,3.758000,33,343.00,661.00,640.82
4,2048,2048,100352,3191,740.694884,TOPS,1.111904,1752177371684,3.772000,33,401.00,684.00,666.15
0,2048,2048,102400,3137,741.311460,TOPS,1.153163,1752177371864,3.768000,34,246.00,668.00,642.85
2,2048,2048,104448,3082,741.845027,TOPS,1.196640,1752177372065,3.764000,34,160.00,650.00,619.94
3,2048,2048,106496,3028,740.954804,TOPS,1.146935,1752177372326,3.791000,34,336.00,666.00,646.03
7,2048,2048,108544,2973,742.473556,TOPS,1.115260,1752177372589,3.777000,34,258.00,697.00,665.74
3,2048,2048,110592,2919,741.322938,TOPS,1.142817,1752177403070,3.782000,34,355.00,668.00,648.68
1,2048,2048,112640,2864,738.217259,TOPS,1.135509,1752177403265,3.789000,34,281.00,677.00,650.12
4,2048,2048,114688,2810,740.397474,TOPS,1.117479,1752177403664,3.793000,34,320.00,685.00,662.56
2,2048,2048,116736,2755,743.215022,TOPS,1.195494,1752177403639,3.745000,34,145.00,652.00,621.68
7,2048,2048,118784,2700,743.363042,TOPS,1.123447,1752177403881,3.742000,34,137.00,701.00,661.68
6,2048,2048,120832,2646,743.473624,TOPS,1.154354,1752177404202,3.729000,34,206.00,673.00,644.06
0,2048,2048,122880,2591,743.831313,TOPS,1.155609,1752177404308,3.703000,33,198.00,673.00,643.67
6,2048,2048,124928,2537,742.007466,TOPS,1.156838,1752177436160,3.704000,34,176.00,671.00,641.41
5,2048,2048,126976,2482,744.087796,TOPS,1.158961,1752177436292,3.673000,33,267.00,667.00,642.03
0,2048,2048,129024,2428,743.718260,TOPS,1.134685,1752177436579,3.638000,32,378.00,675.00,655.44
1,2048,2048,131072,2373,743.631808,TOPS,1.133377,1752177436792,3.614000,32,292.00,681.00,656.12
3,2048,3072,4096,25000,379.875278,TOPS,.988357,1752177425433,3.791000,34,209.00,398.00,384.35
4,2048,3072,6144,19500,429.792652,TOPS,.991516,1752177425597,3.795000,34,148.00,453.00,433.47
7,2048,3072,8192,13400,464.270182,TOPS,1.076793,1752177425782,3.511000,31,212.00,449.00,431.16
1,2048,3072,10240,11334,481.896260,TOPS,1.078526,1752177458324,3.445000,31,251.00,463.00,446.81
7,2048,3072,12288,10534,495.171236,TOPS,1.065090,1752177458624,3.680000,33,190.00,485.00,464.91
6,2048,3072,14336,9200,504.177832,TOPS,1.097231,1752177458945,3.679000,32,250.00,475.00,459.50
5,2048,3072,16384,7810,511.949444,TOPS,1.098603,1752177459234,3.456000,31,282.00,480.00,466.00
3,2048,3072,18432,7428,515.894755,TOPS,1.123733,1752177459547,3.662000,33,161.00,481.00,459.09
0,2048,3072,20480,7046,521.726011,TOPS,1.083295,1752177459634,3.751000,33,239.00,500.00,481.61
2,2048,3072,22528,6664,526.206398,TOPS,1.122741,1752177459861,3.851000,34,211.00,487.00,468.68
6,2048,3072,24576,6282,528.050279,TOPS,1.092005,1752177483168,3.957000,36,208.00,503.00,483.56
3,2048,3072,26624,5900,528.056509,TOPS,1.110085,1752177483451,4.017000,36,151.00,501.00,475.69
7,2048,3072,28672,5519,535.002147,TOPS,1.052511,1752177483652,3.960000,36,180.00,530.00,508.31
5,2048,3072,30720,5137,537.014255,TOPS,1.099222,1752177483888,3.904000,35,154.00,510.00,488.54
2,2048,3072,32768,4755,538.784108,TOPS,1.109271,1752177484083,3.818000,34,234.00,503.00,485.71
4,2048,3072,34816,4473,540.502032,TOPS,1.052194,1752177484333,3.817000,35,202.00,533.00,513.69
0,2048,3072,36864,4391,542.005737,TOPS,1.065074,1752177484593,3.930000,35,305.00,522.00,508.89
1,2048,3072,38912,4310,543.603432,TOPS,1.047587,1752177509603,4.042000,35,317.00,532.00,518.91
2,2048,3072,40960,4228,544.644573,TOPS,1.097940,1752177510002,4.180000,36,316.00,508.00,496.06
0,2048,3072,43008,4146,545.292951,TOPS,1.062079,1752177510243,4.288000,38,302.00,527.00,513.42
6,2048,3072,45056,4064,544.358850,TOPS,1.078985,1752177510350,4.425000,39,209.00,522.00,504.51
3,2048,3072,47104,3982,545.787987,TOPS,1.097524,1752177510615,4.530000,41,149.00,517.00,497.29
4,2048,3072,49152,3900,548.223905,TOPS,1.033292,1752177510802,4.593000,41,299.00,545.00,530.56
7,2048,3072,51200,3819,548.346996,TOPS,1.034851,1752177511104,4.665000,41,201.00,548.00,529.88
6,2048,3072,53248,3737,549.540775,TOPS,1.075232,1752177538475,4.726000,43,186.00,528.00,511.09
2,2048,3072,55296,3655,550.520734,TOPS,1.091956,1752177538977,4.774000,43,276.00,517.00,504.16
1,2048,3072,57344,3573,551.466638,TOPS,1.054711,1752177539266,4.821000,43,151.00,542.00,522.86
4,2048,3072,59392,3491,551.396331,TOPS,1.027497,1752177539541,4.900000,44,285.00,550.00,536.64
5,2048,3072,61440,3410,552.619276,TOPS,1.066153,1752177539760,4.931000,43,311.00,529.00,518.33
3,2048,3072,63488,3328,552.309782,TOPS,1.082260,1752177539967,4.966000,45,132.00,530.00,510.33
0,2048,3072,65536,3246,553.647946,TOPS,1.052422,1752177540107,4.971000,44,291.00,540.00,526.07
3,2048,3072,67584,3164,553.325944,TOPS,1.073856,1752177569473,5.011000,45,206.00,531.00,515.27
2,2048,3072,69632,3082,554.617811,TOPS,1.082814,1752177569761,4.993000,44,307.00,523.00,512.20
7,2048,3072,71680,3000,552.976381,TOPS,1.028009,1752177569945,5.037000,45,147.00,559.00,537.91
1,2048,3072,73728,2919,554.152367,TOPS,1.038049,1752177570236,5.020000,45,290.00,547.00,533.84
6,2048,3072,75776,2837,555.237329,TOPS,1.056769,1752177570446,5.001000,44,309.00,536.00,525.41
5,2048,3072,77824,2755,554.307685,TOPS,1.066345,1752177570598,5.009000,45,259.00,533.00,519.82
4,2048,3072,79872,2673,554.919672,TOPS,1.021312,1752177571070,4.983000,44,293.00,557.00,543.34
1,2048,3072,81920,2591,556.487043,TOPS,1.034939,1752177602098,4.917000,43,322.00,549.00,537.70
2,2048,3072,83968,2510,555.464481,TOPS,1.095353,1752177602469,4.913000,44,200.00,524.00,507.11
0,2048,3072,86016,2428,555.748386,TOPS,1.055532,1752177602608,4.844000,43,221.00,546.00,526.51
3,2048,3072,88064,2346,556.711614,TOPS,1.070599,1752177602817,4.794000,42,199.00,538.00,520.00
5,2048,3072,90112,2264,557.539616,TOPS,1.070482,1752177603168,4.740000,42,240.00,538.00,520.83
7,2048,3072,92160,2182,557.379187,TOPS,1.013140,1752177603661,4.656000,41,309.00,564.00,550.15
6,2048,3072,94208,2100,557.868336,TOPS,1.057931,1752177603716,4.577000,41,303.00,540.00,527.32
4,2048,3072,96256,2019,558.527480,TOPS,1.019992,1752177635858,4.488000,40,291.00,563.00,547.58
1,2048,3072,98304,1937,558.827258,TOPS,1.038017,1752177636123,4.385000,39,293.00,553.00,538.36
3,2048,3072,100352,1855,558.287245,TOPS,1.068226,1752177636426,4.299000,38,226.00,541.00,522.63
6,2048,3072,102400,1773,558.993283,TOPS,1.064809,1752177636737,4.184000,37,258.00,542.00,524.97
7,2048,3072,104448,1691,557.571218,TOPS,1.021660,1752177636934,4.087000,36,233.00,567.00,545.75
5,2048,3072,106496,1610,558.861589,TOPS,1.064092,1752177637147,3.957000,35,298.00,541.00,525.20
2,2048,3072,108544,1528,558.419532,TOPS,1.092605,1752177637460,3.819000,34,243.00,530.00,511.09
1,2048,3072,110592,1493,559.941967,TOPS,1.057192,1752177670599,3.790000,34,147.00,555.00,529.65
0,2048,3072,112640,1482,560.034829,TOPS,1.051353,1752177670777,3.831000,34,276.00,552.00,532.68
5,2048,3072,114688,1470,559.900608,TOPS,1.076731,1752177670994,3.880000,35,185.00,541.00,520.00
4,2048,3072,116736,1459,560.149014,TOPS,1.035931,1752177671344,3.919000,36,147.00,566.00,540.72
7,2048,3072,118784,1448,560.377554,TOPS,1.012078,1752177671543,3.952000,35,311.00,570.00,553.69
6,2048,3072,120832,1437,560.255157,TOPS,1.063102,1752177671743,3.991000,35,269.00,544.00,527.00
2,2048,3072,122880,1425,560.436392,TOPS,1.096572,1752177671949,4.015000,36,197.00,531.00,511.08
4,2048,3072,124928,1414,560.832581,TOPS,1.029882,1752177706856,4.051000,36,184.00,567.00,544.56
3,2048,3072,126976,1403,560.339023,TOPS,1.056246,1752177706982,4.088000,36,295.00,546.00,530.50
0,2048,3072,129024,1392,560.951452,TOPS,1.045361,1752177707369,4.113000,36,305.00,553.00,536.61
1,2048,3072,131072,1380,561.123910,TOPS,1.049300,1752177707629,4.140000,37,171.00,557.00,534.76
6,2048,4096,4096,20000,497.246378,TOPS,1.052083,1752177693336,3.077000,27,268.00,494.00,472.63
2,2048,4096,6144,13400,561.288674,TOPS,1.148322,1752177693737,2.672000,24,180.00,522.00,488.79
5,2048,4096,8192,11067,609.559900,TOPS,1.222028,1752177693960,2.921000,26,186.00,527.00,498.81
5,2048,4096,10240,10000,638.071402,TOPS,1.192567,1752177729884,3.085000,27,326.00,555.00,535.04
3,2048,4096,12288,7810,652.110808,TOPS,1.216080,1752177730422,2.794000,25,226.00,566.00,536.24
1,2048,4096,14336,7300,668.123370,TOPS,1.188091,1752177730886,2.911000,26,202.00,596.00,562.35
4,2048,4096,16384,6791,677.548024,TOPS,1.181158,1752177731038,3.036000,27,136.00,612.00,573.63
0,2048,4096,18432,6282,686.477953,TOPS,1.170804,1752177731210,3.059000,27,303.00,610.00,586.33
2,2048,4096,20480,5773,692.069601,TOPS,1.224057,1752177731484,3.090000,28,204.00,596.00,565.39
6,2048,4096,22528,5264,696.762774,TOPS,1.193761,1752177731819,3.086000,27,226.00,617.00,583.67
2,2048,4096,24576,4755,703.035837,TOPS,1.199474,1752177754954,2.967000,26,342.00,608.00,586.12
1,2048,4096,26624,4446,702.282825,TOPS,1.160874,1752177755367,3.001000,27,253.00,639.00,604.96
3,2048,4096,28672,4337,708.461323,TOPS,1.187517,1752177755715,3.129000,29,174.00,629.00,596.59
