GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
2,1024,9216,38912,3532,621.973013,TOPS,1.442089,1763524265674,4.368000,37,356.00,436.00,431.30
5,1024,9216,40960,3410,622.012179,TOPS,1.421482,1763524265549,4.553000,38,360.00,450.00,437.58
7,1024,9216,43008,3287,627.721944,TOPS,1.455553,1763524304624,4.447000,38,354.00,436.00,431.26
2,1024,9216,45056,3164,628.632326,TOPS,1.444334,1763524304856,4.462000,38,349.00,441.00,435.24
1,1024,9216,47104,3041,628.161849,TOPS,1.402303,1763524305757,4.484000,38,357.00,453.00,447.95
4,1024,9216,49152,2919,631.613479,TOPS,1.383054,1763524306245,4.452000,37,395.00,461.00,456.68
7,1024,9216,51200,2796,630.898943,TOPS,1.455898,1763524347325,4.462000,38,353.00,438.00,433.34
1,1024,9216,53248,2673,633.608272,TOPS,1.396289,1763524348036,4.405000,37,400.00,457.00,453.78
3,1024,9216,55296,2550,635.138802,TOPS,1.413461,1763524348992,4.353000,37,367.00,455.00,449.35
0,1024,9216,57344,2428,636.132121,TOPS,1.420540,1763524349253,4.290000,36,375.00,453.00,447.81
2,1024,9216,59392,2305,636.774947,TOPS,1.437317,1763524394127,4.198000,35,385.00,447.00,443.03
3,1024,9216,61440,2182,638.488550,TOPS,1.406083,1763524393600,4.097000,34,392.00,458.00,454.09
6,1024,9216,63488,2060,636.168918,TOPS,1.452042,1763524394648,4.009000,33,366.00,444.00,438.12
4,1024,9216,65536,1937,639.617583,TOPS,1.381373,1763524395392,3.866000,32,404.00,468.00,463.03
3,1024,10240,10240,7682,581.186603,TOPS,1.453257,1763524423486,3.229000,26,357.00,405.00,399.92
7,1024,10240,12288,7046,23.973682,TOPS,.091642,1763524423688,76.262000,666,238.00,264.00,261.60
0,1024,10240,14336,6410,24.372713,TOPS,.086856,1763524424473,79.582000,696,255.00,282.00,280.61
1,1024,10240,16384,5773,628.007753,TOPS,1.458041,1763524426146,3.472000,29,346.00,437.00,430.72
1,1024,10240,18432,5137,642.078071,TOPS,1.461527,1763524530905,3.371000,28,359.00,446.00,439.32
3,1024,10240,20480,4500,648.246900,TOPS,1.471682,1763524531314,3.230000,27,374.00,446.00,440.48
6,1024,10240,22528,4364,658.175095,TOPS,1.521053,1763524532117,3.366000,28,355.00,439.00,432.71
2,1024,10240,24576,4228,664.103387,TOPS,1.486488,1763524532826,3.508000,29,394.00,451.00,446.76
0,1024,10240,26624,4091,665.854890,TOPS,1.470105,1763524566835,3.667000,30,380.00,459.00,452.93
1,1024,10240,28672,3955,673.746393,TOPS,1.456685,1763524567068,3.743000,31,384.00,468.00,462.52
3,1024,10240,30720,3819,679.485955,TOPS,1.466780,1763524567385,3.826000,32,394.00,468.00,463.25
5,1024,10240,32768,3682,681.775689,TOPS,1.444807,1763524567614,3.913000,33,377.00,479.00,471.88
0,1024,10240,34816,3546,683.664528,TOPS,1.468824,1763524604633,3.987000,33,377.00,472.00,465.45
2,1024,10240,36864,3410,686.043155,TOPS,1.487291,1763524605064,4.029000,33,389.00,467.00,461.27
3,1024,10240,38912,3273,689.946640,TOPS,1.461101,1763524606763,4.045000,33,412.00,477.00,472.21
5,1024,10240,40960,3137,689.873673,TOPS,1.439786,1763524607179,4.106000,34,417.00,485.00,479.15
3,1024,10240,43008,3000,692.763873,TOPS,1.464059,1763524647183,4.083000,34,411.00,477.00,473.18
1,1024,10240,45056,2864,696.001221,TOPS,1.452756,1763524647792,4.050000,34,403.00,484.00,479.09
5,1024,10240,47104,2728,698.557099,TOPS,1.433349,1763524647943,3.999000,33,416.00,492.00,487.36
4,1024,10240,49152,2591,699.373399,TOPS,1.419211,1763524649404,3.971000,33,418.00,499.00,492.79
0,1024,10240,51200,2455,697.348722,TOPS,1.466805,1763524692063,3.940000,33,398.00,482.00,475.42
1,1024,10240,53248,2319,702.039908,TOPS,1.449806,1763524692703,3.824000,31,427.00,489.00,484.23
3,1024,10240,55296,2182,704.255596,TOPS,1.464331,1763524693588,3.722000,31,412.00,486.00,480.94
7,1024,10240,57344,2046,705.652569,TOPS,1.506581,1763524693990,3.606000,29,401.00,474.00,468.38
4,1024,10240,59392,1910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,1024,10240,61440,1773,707.966646,TOPS,1.462167,1763524738968,3.336000,27,423.00,490.00,484.19
5,1024,10240,63488,1637,706.346801,TOPS,1.439819,1763524741202,3.202000,26,434.00,496.00,490.58
2,1024,10240,65536,1500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,2048,1024,2048,32000,136.206452,TOPS,.758218,1763524765174,2.628000,22,168.00,181.00,179.64
7,2048,1024,4096,31334,180.636568,TOPS,.888434,1763524765607,3.691000,31,192.00,210.00,203.32
1,2048,1024,6144,30667,208.960220,TOPS,.887606,1763524765527,4.389000,36,218.00,237.00,235.42
4,2048,1024,8192,30000,227.403010,TOPS,.919282,1763524765878,5.114000,43,226.00,249.00,247.37
3,2048,1024,10240,27500,232.767558,TOPS,.950925,1763524792662,5.762000,49,217.00,247.00,244.78
0,2048,1024,12288,25000,243.556244,TOPS,.962596,1763524792655,5.817000,50,220.00,256.00,253.02
7,2048,1024,14336,22500,250.953675,TOPS,1.063363,1763524793168,6.442000,55,216.00,239.00,236.00
6,2048,1024,16384,20000,257.789954,TOPS,1.093025,1763524793294,6.324000,54,212.00,238.00,235.85
1,2048,1024,18432,19500,258.896906,TOPS,1.011118,1763524822276,6.807000,57,237.00,260.00,256.05
5,2048,1024,20480,19000,263.704600,TOPS,1.007390,1763524821928,7.104000,60,242.00,264.00,261.77
2,2048,1024,22528,16200,266.026952,TOPS,1.032633,1763524822215,6.593000,56,224.00,260.00,257.62
4,2048,1024,24576,13400,269.906126,TOPS,.999356,1763524822729,5.732000,48,242.00,272.00,270.08
6,2048,1024,26624,11867,271.334310,TOPS,1.083560,1763524852449,5.436000,46,226.00,252.00,250.41
0,2048,1024,28672,11600,269.437812,TOPS,1.037017,1763524853122,5.851000,49,234.00,261.00,259.82
4,2048,1024,30720,11334,270.997511,TOPS,1.004140,1763524853181,6.028000,51,230.00,272.00,269.88
7,2048,1024,32768,11067,275.340010,TOPS,1.062268,1763524852938,6.046000,51,239.00,260.00,259.20
2,2048,1024,34816,10800,276.177267,TOPS,1.034526,1763524883110,6.244000,53,236.00,269.00,266.96
3,2048,1024,36864,10534,275.867706,TOPS,1.034490,1763524883574,6.459000,55,229.00,269.00,266.67
4,2048,1024,38912,10267,277.237503,TOPS,.995395,1763524882959,6.582000,56,243.00,281.00,278.52
0,2048,1024,40960,10000,275.638545,TOPS,1.026969,1763524883491,6.769000,58,239.00,270.00,268.40
0,2048,1024,43008,9200,278.722636,TOPS,1.030512,1763524914695,6.441000,55,233.00,272.00,270.47
6,2048,1024,45056,8400,275.354149,TOPS,1.063923,1763524914859,6.182000,52,229.00,262.00,258.81
4,2048,1024,47104,7937,279.727815,TOPS,.989661,1763524915776,6.007000,51,244.00,285.00,282.65
3,2048,1024,49152,7810,279.201213,TOPS,1.026550,1763524915946,6.197000,53,243.00,274.00,271.98
7,2048,1024,51200,7682,279.234762,TOPS,1.059473,1763524947880,6.357000,54,234.00,265.00,263.56
6,2048,1024,53248,7555,281.541283,TOPS,1.066363,1763524947950,6.380000,54,243.00,265.00,264.02
2,2048,1024,55296,7428,280.357063,TOPS,1.027701,1763524948385,6.557000,56,238.00,275.00,272.80
3,2048,1024,57344,7300,281.516523,TOPS,1.026047,1763524948631,6.652000,57,234.00,277.00,274.37
1,2048,1024,59392,7173,281.653433,TOPS,.997532,1763524981632,6.744000,57,259.00,284.00,282.35
0,2048,1024,61440,7046,282.740011,TOPS,1.022530,1763524982245,6.813000,57,256.00,278.00,276.51
5,2048,1024,63488,6919,283.372682,TOPS,.985746,1763524982749,6.863000,58,258.00,289.00,287.47
4,2048,1024,65536,6791,283.197835,TOPS,.982984,1763524982947,6.936000,58,263.00,290.00,288.10
4,2048,2048,2048,31334,242.019380,TOPS,.998182,1763525010639,2.929000,24,223.00,249.00,242.46
7,2048,2048,4096,30000,334.096125,TOPS,1.271197,1763525010745,3.977000,33,239.00,268.00,262.82
2,2048,2048,6144,25000,401.099955,TOPS,1.300667,1763525011156,3.787000,32,257.00,318.00,308.38
3,2048,2048,8192,20000,430.471756,TOPS,1.311494,1763525011842,3.671000,30,303.00,334.00,328.23
6,2048,2048,10240,19000,461.937791,TOPS,1.383420,1763525037571,3.926000,33,287.00,337.00,333.91
3,2048,2048,12288,13400,482.888397,TOPS,1.334683,1763525036933,3.112000,25,326.00,365.00,361.80
2,2048,2048,14336,11600,493.884535,TOPS,1.444106,1763525038095,3.358000,28,298.00,348.00,342.00
1,2048,2048,16384,11067,508.531260,TOPS,1.426095,1763525038449,3.522000,29,301.00,362.00,356.59
0,2048,2048,18432,10534,518.351325,TOPS,1.448313,1763525065426,3.677000,31,298.00,364.00,357.90
3,2048,2048,20480,10000,525.080918,TOPS,1.433394,1763525065131,3.766000,31,331.00,370.00,366.32
7,2048,2048,22528,8400,527.158533,TOPS,1.458091,1763525065448,3.411000,28,307.00,366.00,361.54
5,2048,2048,24576,7810,527.128443,TOPS,1.414274,1763525066379,3.504000,29,339.00,376.00,372.72
0,2048,2048,26624,7555,537.012777,TOPS,1.425874,1763525093863,3.536000,29,338.00,380.00,376.62
2,2048,2048,28672,7300,539.445492,TOPS,1.434161,1763525094180,3.630000,29,340.00,380.00,376.14
4,2048,2048,30720,7046,541.733166,TOPS,1.384444,1763525095088,3.685000,30,353.00,395.00,391.30
1,2048,2048,32768,6791,544.286227,TOPS,1.399085,1763525094867,3.768000,31,336.00,393.00,389.03
4,2048,2048,34816,6537,547.843760,TOPS,1.389901,1763525124176,3.808000,32,332.00,399.00,394.16
0,2048,2048,36864,6282,549.152432,TOPS,1.413519,1763525124210,3.877000,32,341.00,393.00,388.50
6,2048,2048,38912,6028,547.252577,TOPS,1.462069,1763525124081,3.920000,33,309.00,381.00,374.30
7,2048,2048,40960,5773,552.584191,TOPS,1.434948,1763525124537,3.882000,32,325.00,390.00,385.09
3,2048,2048,43008,5519,555.643638,TOPS,1.406799,1763525154174,3.859000,32,334.00,399.00,394.97
2,2048,2048,45056,5264,555.215352,TOPS,1.422134,1763525154806,3.864000,32,344.00,394.00,390.41
7,2048,2048,47104,5010,556.697231,TOPS,1.431429,1763525155448,3.811000,32,316.00,394.00,388.91
5,2048,2048,49152,4755,558.168127,TOPS,1.384379,1763525155281,3.759000,32,333.00,408.00,403.19
5,2048,2048,51200,4500,559.447266,TOPS,1.376017,1763525187348,3.676000,30,356.00,411.00,406.57
4,2048,2048,53248,4446,560.132732,TOPS,1.377330,1763525186114,3.770000,31,345.00,411.00,406.68
3,2048,2048,55296,4391,562.092484,TOPS,1.396607,1763525186975,3.859000,32,359.00,406.00,402.47
1,2048,2048,57344,4337,559.219666,TOPS,1.388779,1763525187872,3.972000,33,336.00,407.00,402.67
1,2048,2048,59392,4282,559.833825,TOPS,1.384733,1763525220238,4.039000,34,337.00,410.00,404.29
2,2048,2048,61440,4228,562.953165,TOPS,1.415486,1763525219941,4.093000,34,328.00,403.00,397.71
6,2048,2048,63488,4173,563.574045,TOPS,1.433921,1763525221180,4.166000,34,354.00,397.00,393.03
3,2048,2048,65536,4119,565.438713,TOPS,1.390069,1763525220980,4.229000,35,364.00,410.00,406.77
2,2048,2048,67584,4064,566.542738,TOPS,1.409906,1763525254646,4.287000,36,353.00,405.00,401.83
1,2048,2048,69632,4010,566.161100,TOPS,1.373910,1763525254768,4.328000,36,348.00,416.00,412.08
0,2048,2048,71680,3955,566.733081,TOPS,1.389528,1763525255543,4.412000,37,355.00,413.00,407.86
5,2048,2048,73728,3900,567.278006,TOPS,1.366671,1763525255661,4.458000,37,367.00,418.00,415.08
4,2048,2048,75776,3846,565.953019,TOPS,1.373939,1763525291360,4.553000,38,338.00,416.00,411.92
5,2048,2048,77824,3791,568.645787,TOPS,1.364706,1763525291382,4.555000,38,373.00,419.00,416.68
7,2048,2048,79872,3737,566.037326,TOPS,1.416651,1763525292449,4.653000,39,341.00,404.00,399.56
6,2048,2048,81920,3682,568.504384,TOPS,1.438414,1763525292004,4.678000,40,323.00,400.00,395.23
0,2048,2048,83968,3628,570.033897,TOPS,1.390496,1763525329398,4.698000,39,343.00,414.00,409.95
6,2048,2048,86016,3573,570.380994,TOPS,1.428989,1763525329316,4.728000,40,349.00,402.00,399.15
5,2048,2048,88064,3519,570.534478,TOPS,1.368024,1763525329702,4.749000,40,341.00,421.00,417.05
4,2048,2048,90112,3464,572.086254,TOPS,1.361299,1763525330167,4.758000,40,370.00,423.00,420.25
5,2048,2048,92160,3410,571.124615,TOPS,1.364466,1763525367774,4.813000,40,363.00,422.00,418.57
6,2048,2048,94208,3355,571.477219,TOPS,1.428693,1763525368195,4.832000,41,324.00,404.00,400.00
2,2048,2048,96256,3300,571.704498,TOPS,1.406026,1763525368283,4.858000,41,343.00,411.00,406.61
3,2048,2048,98304,3246,570.539287,TOPS,1.378780,1763525368054,4.882000,41,370.00,416.00,413.80
0,2048,2048,100352,3191,572.140393,TOPS,1.386704,1763525407007,4.890000,41,333.00,417.00,412.59
7,2048,2048,102400,3137,573.174988,TOPS,1.406944,1763525407738,4.885000,41,352.00,411.00,407.39
1,2048,2048,104448,3082,573.702868,TOPS,1.370724,1763525407478,4.884000,41,370.00,421.00,418.54
6,2048,2048,106496,3028,573.311404,TOPS,1.420986,1763525407737,4.893000,41,357.00,406.00,403.46
3,2048,2048,108544,2973,573.575954,TOPS,1.386118,1763525447236,4.906000,41,337.00,419.00,413.80
5,2048,2048,110592,2919,574.438097,TOPS,1.360035,1763525448077,4.879000,41,371.00,425.00,422.37
0,2048,2048,112640,2864,572.634238,TOPS,1.379608,1763525448479,4.911000,41,372.00,419.00,415.07
7,2048,2048,114688,2810,573.072824,TOPS,1.408802,1763525448419,4.900000,41,341.00,411.00,406.78
1,2048,2048,116736,2755,573.750102,TOPS,1.375338,1763525489836,4.894000,41,356.00,421.00,417.17
0,2048,2048,118784,2700,574.003489,TOPS,1.377928,1763525490273,4.861000,40,370.00,419.00,416.57
2,2048,2048,120832,2646,575.124284,TOPS,1.397560,1763525490294,4.823000,40,365.00,414.00,411.52
7,2048,2048,122880,2591,572.938524,TOPS,1.406363,1763525490781,4.842000,41,347.00,414.00,407.39
5,2048,2048,124928,2537,573.734869,TOPS,1.361917,1763525533795,4.814000,40,376.00,425.00,421.27
2,2048,2048,126976,2482,574.148809,TOPS,1.400431,1763525533099,4.759000,40,340.00,414.00,409.98
7,2048,2048,129024,2428,575.128385,TOPS,1.401077,1763525533898,4.721000,39,360.00,414.00,410.49
4,2048,2048,131072,2373,574.698614,TOPS,1.363622,1763525534677,4.717000,40,366.00,425.00,421.45
4,2048,3072,4096,25000,300.359362,TOPS,1.054447,1763525560543,4.822000,41,251.00,290.00,284.85
0,2048,3072,6144,19500,335.580869,TOPS,1.197177,1763525561033,5.402000,45,259.00,286.00,280.31
2,2048,3072,8192,13400,359.435558,TOPS,1.236533,1763525561663,4.503000,38,254.00,293.00,290.68
5,2048,3072,10240,11334,372.025979,TOPS,1.215135,1763525562218,4.503000,37,277.00,311.00,306.16
4,2048,3072,12288,10534,385.384861,TOPS,1.216108,1763525589623,4.743000,40,270.00,320.00,316.90
3,2048,3072,14336,9200,390.392644,TOPS,1.244795,1763525590070,4.733000,40,263.00,317.00,313.62
2,2048,3072,16384,7810,393.271178,TOPS,1.254573,1763525590495,4.490000,38,270.00,317.00,313.47
6,2048,3072,18432,7428,400.938788,TOPS,1.292600,1763525590698,4.697000,40,269.00,313.00,310.18
5,2048,3072,20480,7046,404.620141,TOPS,1.225045,1763525619331,4.843000,41,281.00,334.00,330.29
3,2048,3072,22528,6664,407.385760,TOPS,1.240932,1763525619506,4.999000,42,291.00,331.00,328.29
2,2048,3072,24576,6282,410.731625,TOPS,1.263595,1763525620578,5.054000,43,270.00,328.00,325.05
7,2048,3072,26624,5900,412.393070,TOPS,1.276837,1763525620603,5.110000,43,287.00,325.00,322.98
5,2048,3072,28672,5519,413.574600,TOPS,1.221894,1763525651215,5.098000,43,295.00,341.00,338.47
4,2048,3072,30720,5137,415.775523,TOPS,1.215717,1763525651261,5.055000,42,310.00,344.00,342.00
6,2048,3072,32768,4755,415.508270,TOPS,1.285567,1763525651381,5.010000,42,289.00,325.00,323.21
0,2048,3072,34816,4473,418.455901,TOPS,1.242077,1763525651973,4.942000,42,289.00,340.00,336.90
5,2048,3072,36864,4391,419.727447,TOPS,1.219570,1763525683671,5.075000,43,307.00,346.00,344.16
6,2048,3072,38912,4310,421.293833,TOPS,1.281580,1763525683972,5.241000,44,299.00,331.00,328.73
0,2048,3072,40960,4228,422.344567,TOPS,1.239637,1763525684265,5.393000,46,287.00,344.00,340.70
2,2048,3072,43008,4146,422.361524,TOPS,1.260141,1763525684539,5.544000,47,297.00,337.00,335.17
3,2048,3072,45056,4064,423.929965,TOPS,1.238113,1763525718114,5.674000,48,293.00,345.00,342.40
0,2048,3072,47104,3982,424.080415,TOPS,1.237360,1763525718340,5.801000,49,295.00,345.00,342.73
4,2048,3072,49152,3900,425.787095,TOPS,1.209141,1763525718879,5.867000,50,302.00,355.00,352.14
1,2048,3072,51200,3819,424.063202,TOPS,1.225403,1763525718717,6.025000,51,286.00,349.00,346.06
4,2048,3072,53248,3737,426.204730,TOPS,1.209365,1763525754164,6.080000,52,303.00,355.00,352.42
3,2048,3072,55296,3655,425.362819,TOPS,1.230866,1763525755272,6.188000,52,307.00,348.00,345.58
2,2048,3072,57344,3573,427.782950,TOPS,1.259852,1763525754999,6.223000,53,294.00,342.00,339.55
1,2048,3072,59392,3491,427.084992,TOPS,1.223213,1763525755787,6.314000,54,300.00,352.00,349.15
2,2048,3072,61440,3410,428.040075,TOPS,1.257757,1763525793156,6.355000,53,308.00,342.00,340.32
3,2048,3072,63488,3328,426.948407,TOPS,1.231108,1763525793382,6.437000,54,313.00,349.00,346.80
5,2048,3072,65536,3246,428.392733,TOPS,1.218444,1763525793643,6.440000,54,314.00,354.00,351.59
7,2048,3072,67584,3164,428.927981,TOPS,1.269430,1763525794231,6.458000,54,305.00,340.00,337.89
6,2048,3072,69632,3082,429.211110,TOPS,1.277832,1763525833455,6.486000,56,279.00,339.00,335.89
5,2048,3072,71680,3000,430.216644,TOPS,1.218295,1763525833056,6.461000,55,301.00,356.00,353.13
7,2048,3072,73728,2919,429.545616,TOPS,1.269342,1763525833331,6.486000,55,304.00,340.00,338.40
4,2048,3072,75776,2837,429.405616,TOPS,1.207416,1763525833778,6.491000,55,314.00,358.00,355.64
0,2048,3072,77824,2755,429.455630,TOPS,1.229827,1763525874339,6.457000,54,316.00,351.00,349.20
5,2048,3072,79872,2673,429.759557,TOPS,1.216759,1763525874031,6.417000,54,310.00,356.00,353.20
2,2048,3072,81920,2591,430.052303,TOPS,1.259230,1763525874715,6.383000,54,296.00,344.00,341.52
1,2048,3072,83968,2510,430.206597,TOPS,1.222247,1763525875033,6.323000,54,302.00,355.00,351.98
0,2048,3072,86016,2428,431.096960,TOPS,1.232903,1763525915878,6.260000,53,304.00,352.00,349.66
1,2048,3072,88064,2346,431.376104,TOPS,1.224421,1763525916510,6.183000,52,288.00,356.00,352.31
4,2048,3072,90112,2264,432.054469,TOPS,1.204400,1763525916651,6.086000,51,320.00,361.00,358.73
6,2048,3072,92160,2182,431.960291,TOPS,1.276742,1763525917328,6.008000,51,277.00,342.00,338.33
4,2048,3072,94208,2100,431.352342,TOPS,1.204558,1763525959426,5.916000,50,310.00,361.00,358.10
7,2048,3072,96256,2019,432.256378,TOPS,1.269885,1763525959855,5.797000,49,300.00,343.00,340.39
1,2048,3072,98304,1937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,2048,3072,100352,1855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2048,3072,102400,1773,432.212809,TOPS,1.260095,1763526026909,5.417000,46,293.00,346.00,343.00
5,2048,3072,104448,1691,433.012072,TOPS,1.221851,1763526027398,5.253000,44,294.00,358.00,354.39
4,2048,3072,106496,1610,432.549337,TOPS,1.205981,1763526027955,5.111000,43,314.00,362.00,358.67
6,2048,3072,108544,1528,433.210045,TOPS,1.274072,1763526027799,4.935000,41,294.00,343.00,340.02
4,2048,3072,110592,1493,432.468825,TOPS,1.202538,1763526072090,4.918000,41,317.00,363.00,359.63
5,2048,3072,112640,1482,433.295478,TOPS,1.221376,1763526072453,4.963000,42,299.00,358.00,354.76
6,2048,3072,114688,1470,433.120614,TOPS,1.272723,1763526072519,5.006000,42,288.00,344.00,340.31
3,2048,3072,116736,1459,434.016052,TOPS,1.231146,1763526073053,5.048000,43,300.00,356.00,352.53
2,2048,3072,118784,1448,432.886347,TOPS,1.257951,1763526119003,5.121000,43,310.00,347.00,344.12
1,2048,3072,120832,1437,433.845593,TOPS,1.221859,1763526119106,5.156000,43,323.00,358.00,355.07
3,2048,3072,122880,1425,432.749581,TOPS,1.227275,1763526118825,5.208000,44,314.00,356.00,352.61
5,2048,3072,124928,1414,434.002561,TOPS,1.216000,1763526119346,5.236000,43,323.00,359.00,356.91
7,2048,3072,126976,1403,434.204590,TOPS,1.268269,1763526166456,5.282000,44,311.00,345.00,342.36
0,2048,3072,129024,1392,434.653531,TOPS,1.232709,1763526166541,5.312000,45,298.00,356.00,352.60
5,2048,3072,131072,1380,434.342556,TOPS,1.216884,1763526166790,5.361000,45,320.00,360.00,356.93
1,2048,4096,4096,20000,388.716946,TOPS,1.209185,1763526146536,4.024000,34,278.00,330.00,321.47
4,2048,4096,6144,13400,449.221928,TOPS,1.337368,1763526194437,3.685000,31,289.00,342.00,335.90
0,2048,4096,8192,11067,473.588742,TOPS,1.390372,1763526194180,3.779000,32,294.00,348.00,340.62
7,2048,4096,10240,10000,494.905788,TOPS,1.428381,1763526195431,3.964000,33,295.00,351.00,346.48
5,2048,4096,12288,7810,67.885724,TOPS,.217973,1763526195430,24.172000,210,263.00,313.00,311.44
3,2048,4096,14336,7300,519.124794,TOPS,1.399145,1763526242963,3.760000,31,330.00,375.00,371.03
7,2048,4096,16384,6791,524.999586,TOPS,1.429581,1763526243587,3.899000,33,311.00,372.00,367.24
5,2048,4096,18432,6282,531.507567,TOPS,1.370500,1763526244082,3.975000,33,338.00,391.00,387.82
4,2048,4096,20480,5773,534.112294,TOPS,1.365282,1763526244672,4.040000,33,344.00,395.00,391.21
1,2048,4096,22528,5264,537.794777,TOPS,1.384677,1763526273681,4.009000,33,340.00,393.00,388.39
6,2048,4096,24576,4755,542.740458,TOPS,1.438790,1763526274488,3.864000,32,325.00,382.00,377.22
0,2048,4096,26624,4446,547.264545,TOPS,1.400226,1763526274844,3.881000,32,329.00,396.00,390.84
3,2048,4096,28672,4337,547.920949,TOPS,1.388090,1763526275599,4.036000,33,354.00,398.00,394.73
6,2048,4096,30720,4228,553.329073,TOPS,1.434870,1763526306872,4.159000,35,330.00,389.00,385.63
0,2048,4096,32768,4119,554.239012,TOPS,1.390220,1763526307149,4.317000,36,356.00,402.00,398.67
